trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
4630,11:40:00,11:40:00,86,18,,0,0,9.464,0
4630,11:42:00,11:42:00,148,19,,0,0,9.982,1
4670,14:00:00,14:00:00,85,0,,0,0,0.000,1
4670,14:01:00,14:01:00,86,1,,0,0,0.554,0
4670,14:05:00,14:05:00,135,2,,0,0,1.693,1
4670,14:05:00,14:05:00,136,3,,0,0,2.076,0
4670,14:06:00,14:06:00,137,4,,0,0,2.364,0
4670,14:07:00,14:07:00,138,5,,0,0,2.979,0
4670,14:08:00,14:08:00,139,6,,0,0,3.533,1
4670,14:08:00,14:08:00,151,7,,0,0,3.973,0
4670,14:08:00,14:08:00,140,8,,0,0,4.180,0
4670,14:09:00,14:09:00,141,9,,0,0,4.677,0
4670,14:09:00,14:09:00,142,10,,0,0,5.105,0
4670,14:10:00,14:10:00,146,11,,0,0,5.759,0
4670,14:11:00,14:11:00,143,12,,0,0,6.029,1
4670,14:12:00,14:12:00,144,13,,0,0,6.406,0
4670,14:12:00,14:12:00,145,14,,0,0,6.638,0
4670,14:14:00,14:14:00,165,15,,0,0,7.311,0
4670,14:15:00,14:15:00,152,16,,0,0,7.738,0
4670,14:19:00,14:19:00,190,17,,0,0,9.117,0
4670,14:20:00,14:20:00,86,18,,0,0,9.464,0
4670,14:22:00,14:22:00,148,19,,0,0,9.982,1
4710,15:20:00,15:20:00,85,0,,0,0,0.000,1
4710,15:21:00,15:21:00,86,1,,0,0,0.554,0
4710,15:25:00,15:25:00,135,2,,0,0,1.693,1
4710,15:25:00,15:25:00,136,3,,0,0,2.076,0
4710,15:26:00,15:26:00,137,4,,0,0,2.364,0
4710,15:27:00,15:27:00,138,5,,0,0,2.979,0
4710,15:28:00,15:28:00,139,6,,0,0,3.533,1
4710,15:28:00,15:28:00,151,7,,0,0,3.973,0
4710,15:28:00,15:28:00,140,8,,0,0,4.180,0
4710,15:29:00,15:29:00,141,9,,0,0,4.677,0
4710,15:29:00,15:29:00,142,10,,0,0,5.105,0
4710,15:30:00,15:30:00,146,11,,0,0,5.759,0
4710,15:31:00,15:31:00,143,12,,0,0,6.029,1
4710,15:32:00,15:32:00,144,13,,0,0,6.406,0
4710,15:32:00,15:32:00,145,14,,0,0,6.638,0
4710,15:34:00,15:34:00,165,15,,0,0,7.311,0
4710,15:35:00,15:35:00,152,16,,0,0,7.738,0
4710,15:39:00,15:39:00,190,17,,0,0,9.117,0
4710,15:40:00,15:40:00,86,18,,0,0,9.464,0
4710,15:42:00,15:42:00,148,19,,0,0,9.982,1
4750,16:00:00,16:00:00,85,0,,0,0,0.000,1
4750,16:01:00,16:01:00,86,1,,0,0,0.554,0
4750,16:05:00,16:05:00,135,2,,0,0,1.693,1
4750,16:05:00,16:05:00,136,3,,0,0,2.076,0
4750,16:06:00,16:06:00,137,4,,0,0,2.364,0
4750,16:07:00,16:07:00,138,5,,0,0,2.979,0
4750,16:08:00,16:08:00,139,6,,0,0,3.533,1
4750,16:08:00,16:08:00,151,7,,0,0,3.973,0
4750,16:08:00,16:08:00,140,8,,0,0,4.180,0
4750,16:09:00,16:09:00,141,9,,0,0,4.677,0
4750,16:09:00,16:09:00,142,10,,0,0,5.105,0
4750,16:10:00,16:10:00,146,11,,0,0,5.759,0
4750,16:11:00,16:11:00,143,12,,0,0,6.029,1
4750,16:12:00,16:12:00,144,13,,0,0,6.406,0
4750,16:12:00,16:12:00,145,14,,0,0,6.638,0
4750,16:14:00,16:14:00,165,15,,0,0,7.311,0
4750,16:15:00,16:15:00,152,16,,0,0,7.738,0
4750,16:19:00,16:19:00,190,17,,0,0,9.117,0
4750,16:20:00,16:20:00,86,18,,0,0,9.464,0
4750,16:22:00,16:22:00,148,19,,0,0,9.982,1
4790,16:45:00,16:45:00,85,0,,0,0,0.000,1
4790,16:46:00,16:46:00,86,1,,0,0,0.554,0
4790,16:50:00,16:50:00,135,2,,0,0,1.693,1
4790,16:50:00,16:50:00,136,3,,0,0,2.076,0
4790,16:51:00,16:51:00,137,4,,0,0,2.364,0
4790,16:52:00,16:52:00,138,5,,0,0,2.979,0
4790,16:53:00,16:53:00,139,6,,0,0,3.533,1
4790,16:53:00,16:53:00,151,7,,0,0,3.973,0
4790,16:53:00,16:53:00,140,8,,0,0,4.180,0
4790,16:54:00,16:54:00,141,9,,0,0,4.677,0
4790,16:54:00,16:54:00,142,10,,0,0,5.105,0
4790,16:55:00,16:55:00,146,11,,0,0,5.759,0
4790,16:56:00,16:56:00,143,12,,0,0,6.029,1
4790,16:57:00,16:57:00,144,13,,0,0,6.406,0
4790,16:57:00,16:57:00,145,14,,0,0,6.638,0
4790,16:59:00,16:59:00,165,15,,0,0,7.311,0
4790,17:00:00,17:00:00,152,16,,0,0,7.738,0
4790,17:04:00,17:04:00,190,17,,0,0,9.117,0
4790,17:05:00,17:05:00,86,18,,0,0,9.464,0
4790,17:07:00,17:07:00,148,19,,0,0,9.982,1
4830,17:30:00,17:30:00,85,0,,0,0,0.000,1
4830,17:31:00,17:31:00,86,1,,0,0,0.554,0
4830,17:35:00,17:35:00,135,2,,0,0,1.693,1
4830,17:35:00,17:35:00,136,3,,0,0,2.076,0
4830,17:36:00,17:36:00,137,4,,0,0,2.364,0
4830,17:37:00,17:37:00,138,5,,0,0,2.979,0
4830,17:38:00,17:38:00,139,6,,0,0,3.533,1
4830,17:38:00,17:38:00,151,7,,0,0,3.973,0
4830,17:38:00,17:38:00,140,8,,0,0,4.180,0
4830,17:39:00,17:39:00,141,9,,0,0,4.677,0
4830,17:39:00,17:39:00,142,10,,0,0,5.105,0
4830,17:40:00,17:40:00,146,11,,0,0,5.759,0
4830,17:41:00,17:41:00,143,12,,0,0,6.029,1
4830,17:42:00,17:42:00,144,13,,0,0,6.406,0
4830,17:42:00,17:42:00,145,14,,0,0,6.638,0
4830,17:44:00,17:44:00,165,15,,0,0,7.311,0
4830,17:45:00,17:45:00,152,16,,0,0,7.738,0
4830,17:49:00,17:49:00,190,17,,0,0,9.117,0
4830,17:50:00,17:50:00,86,18,,0,0,9.464,0
4830,17:52:00,17:52:00,148,19,,0,0,9.982,1
4871,08:00:00,08:00:00,85,0,,0,0,0.000,1
4871,08:00:00,08:00:00,86,1,,0,0,0.554,0
4871,08:04:00,08:04:00,102,2,,0,0,2.585,0
4871,08:04:00,08:04:00,103,3,,0,0,2.800,0
4871,08:05:00,08:05:00,104,4,,0,0,3.304,0
4871,08:06:00,08:06:00,183,5,,0,0,3.591,0
4871,08:06:00,08:06:00,105,6,,0,0,3.811,0
4871,08:09:00,08:09:00,107,7,,0,0,5.525,0
4871,08:10:00,08:10:00,108,8,,0,0,5.968,1
4871,08:11:00,08:11:00,109,9,,0,0,7.115,0
4871,08:14:00,08:14:00,162,10,,0,0,8.483,0
4871,08:16:00,08:16:00,166,11,,0,0,9.465,0
4871,08:25:00,08:25:00,187,12,,0,0,14.684,0
4871,08:26:00,08:26:00,157,13,,0,0,15.182,1
4871,08:26:00,08:26:00,167,14,,0,0,15.689,0
4871,08:28:00,08:28:00,78,15,,0,0,17.489,0
4871,08:29:00,08:29:00,158,16,,0,0,18.397,0
4871,08:30:00,08:30:00,168,17,,0,0,18.880,0
4871,08:33:00,08:33:00,110,18,,0,0,20.890,1
4871,08:33:00,08:33:00,111,19,,0,0,21.124,0
4871,08:34:00,08:34:00,112,20,,0,0,21.427,0
4871,08:35:00,08:35:00,113,21,,0,0,21.888,0
4871,08:36:00,08:36:00,114,22,,0,0,22.144,0
4871,08:37:00,08:37:00,186,23,,0,0,22.712,0
4871,08:38:00,08:38:00,190,24,,0,0,23.025,0
4871,08:39:00,08:39:00,86,25,,0,0,23.372,0
4871,08:41:00,08:41:00,148,26,,0,0,23.886,1
4925,09:30:00,09:30:00,85,0,,0,0,0.000,1
4925,09:30:00,09:30:00,86,1,,0,0,0.554,0
4925,09:34:00,09:34:00,102,2,,0,0,2.585,0
4925,09:34:00,09:34:00,103,3,,0,0,2.800,0
4925,09:35:00,09:35:00,104,4,,0,0,3.304,0
4925,09:36:00,09:36:00,183,5,,0,0,3.591,0
4925,09:36:00,09:36:00,105,6,,0,0,3.811,0
4925,09:39:00,09:39:00,107,7,,0,0,5.525,0
4925,09:40:00,09:40:00,108,8,,0,0,5.968,1
4925,09:41:00,09:41:00,109,9,,0,0,7.115,0
4925,09:44:00,09:44:00,162,10,,0,0,8.483,0
4925,09:46:00,09:46:00,166,11,,0,0,9.465,0
4925,09:55:00,09:55:00,187,12,,0,0,14.684,0
4925,09:56:00,09:56:00,157,13,,0,0,15.182,1
4925,09:56:00,09:56:00,167,14,,0,0,15.689,0
4925,09:58:00,09:58:00,78,15,,0,0,17.489,0
4925,09:59:00,09:59:00,158,16,,0,0,18.397,0
4925,10:00:00,10:00:00,168,17,,0,0,18.880,0
4925,10:03:00,10:03:00,110,18,,0,0,20.890,1
4925,10:03:00,10:03:00,111,19,,0,0,21.124,0
4925,10:04:00,10:04:00,112,20,,0,0,21.427,0
4925,10:05:00,10:05:00,113,21,,0,0,21.888,0
4925,10:06:00,10:06:00,114,22,,0,0,22.144,0
4925,10:07:00,10:07:00,186,23,,0,0,22.712,0
4925,10:08:00,10:08:00,190,24,,0,0,23.025,0
4925,10:09:00,10:09:00,86,25,,0,0,23.372,0
4925,10:11:00,10:11:00,148,26,,0,0,23.886,1
4979,11:00:00,11:00:00,85,0,,0,0,0.000,1
4979,11:00:00,11:00:00,86,1,,0,0,0.554,0
4979,11:04:00,11:04:00,102,2,,0,0,2.585,0
4979,11:04:00,11:04:00,103,3,,0,0,2.800,0
4979,11:05:00,11:05:00,104,4,,0,0,3.304,0
4979,11:06:00,11:06:00,183,5,,0,0,3.591,0
4979,11:06:00,11:06:00,105,6,,0,0,3.811,0
4979,11:09:00,11:09:00,107,7,,0,0,5.525,0
4979,11:10:00,11:10:00,108,8,,0,0,5.968,1
4979,11:11:00,11:11:00,109,9,,0,0,7.115,0
4979,11:14:00,11:14:00,162,10,,0,0,8.483,0
4979,11:16:00,11:16:00,166,11,,0,0,9.465,0
4979,11:25:00,11:25:00,187,12,,0,0,14.684,0
4979,11:26:00,11:26:00,157,13,,0,0,15.182,1
4979,11:26:00,11:26:00,167,14,,0,0,15.689,0
4979,11:28:00,11:28:00,78,15,,0,0,17.489,0
4979,11:29:00,11:29:00,158,16,,0,0,18.397,0
4979,11:30:00,11:30:00,168,17,,0,0,18.880,0
4979,11:33:00,11:33:00,110,18,,0,0,20.890,1
4979,11:33:00,11:33:00,111,19,,0,0,21.124,0
4979,11:34:00,11:34:00,112,20,,0,0,21.427,0
4979,11:35:00,11:35:00,113,21,,0,0,21.888,0
4979,11:36:00,11:36:00,114,22,,0,0,22.144,0
4979,11:37:00,11:37:00,186,23,,0,0,22.712,0
4979,11:38:00,11:38:00,190,24,,0,0,23.025,0
4979,11:39:00,11:39:00,86,25,,0,0,23.372,0
4979,11:41:00,11:41:00,148,26,,0,0,23.886,1
5033,14:00:00,14:00:00,85,0,,0,0,0.000,1
5033,14:00:00,14:00:00,86,1,,0,0,0.554,0
5033,14:04:00,14:04:00,102,2,,0,0,2.585,0
5033,14:04:00,14:04:00,103,3,,0,0,2.800,0
5033,14:05:00,14:05:00,104,4,,0,0,3.304,0
5033,14:06:00,14:06:00,183,5,,0,0,3.591,0
5033,14:06:00,14:06:00,105,6,,0,0,3.811,0
5033,14:09:00,14:09:00,107,7,,0,0,5.525,0
5033,14:10:00,14:10:00,108,8,,0,0,5.968,1
5033,14:11:00,14:11:00,109,9,,0,0,7.115,0
5033,14:14:00,14:14:00,162,10,,0,0,8.483,0
5033,14:16:00,14:16:00,166,11,,0,0,9.465,0
5033,14:25:00,14:25:00,187,12,,0,0,14.684,0
5033,14:26:00,14:26:00,157,13,,0,0,15.182,1
5033,14:26:00,14:26:00,167,14,,0,0,15.689,0
5033,14:28:00,14:28:00,78,15,,0,0,17.489,0
5033,14:29:00,14:29:00,158,16,,0,0,18.397,0
5033,14:30:00,14:30:00,168,17,,0,0,18.880,0
5033,14:33:00,14:33:00,110,18,,0,0,20.890,1
5033,14:33:00,14:33:00,111,19,,0,0,21.124,0
5033,14:34:00,14:34:00,112,20,,0,0,21.427,0
5033,14:35:00,14:35:00,113,21,,0,0,21.888,0
5033,14:36:00,14:36:00,114,22,,0,0,22.144,0
5033,14:37:00,14:37:00,186,23,,0,0,22.712,0
5033,14:38:00,14:38:00,190,24,,0,0,23.025,0
5033,14:39:00,14:39:00,86,25,,0,0,23.372,0
5033,14:41:00,14:41:00,148,26,,0,0,23.886,1
5088,07:00:00,07:00:00,85,0,,0,0,0.000,1
5088,07:00:00,07:00:00,86,1,,0,0,0.554,0
5088,07:04:00,07:04:00,102,2,,0,0,2.585,0
5088,07:04:00,07:04:00,103,3,,0,0,2.800,0
5088,07:05:00,07:05:00,104,4,,0,0,3.304,0
5088,07:06:00,07:06:00,183,5,,0,0,3.591,0
5088,07:06:00,07:06:00,105,6,,0,0,3.811,0
5088,07:09:00,07:09:00,107,7,,0,0,5.525,0
5088,07:10:00,07:10:00,108,8,,0,0,5.968,1
5088,07:12:00,07:12:00,109,9,,0,0,7.115,0
5088,07:14:00,07:14:00,162,10,,0,0,8.483,0
5088,07:16:00,07:16:00,166,11,,0,0,9.465,0
5088,07:18:00,07:18:00,157,12,,0,0,10.291,1
5088,07:18:00,07:18:00,167,13,,0,0,10.798,0
5088,07:21:00,07:21:00,78,14,,0,0,12.598,0
5088,07:23:00,07:23:00,158,15,,0,0,13.506,0
5088,07:23:00,07:23:00,168,16,,0,0,13.989,0
5088,07:27:00,07:27:00,110,17,,0,0,15.999,1
5088,07:28:00,07:28:00,111,18,,0,0,16.233,0
5088,07:29:00,07:29:00,112,19,,0,0,16.536,0
5088,07:31:00,07:31:00,113,20,,0,0,16.997,0
5088,07:32:00,07:32:00,114,21,,0,0,17.253,0
5088,07:34:00,07:34:00,186,22,,0,0,17.821,0
5088,07:36:00,07:36:00,190,23,,0,0,18.134,0
5088,07:37:00,07:37:00,86,24,,0,0,18.481,0
5088,07:40:00,07:40:00,148,25,,0,0,18.995,1
5140,08:00:00,08:00:00,85,0,,0,0,0.000,1
5140,08:00:00,08:00:00,86,1,,0,0,0.554,0
5140,08:04:00,08:04:00,102,2,,0,0,2.585,0
5140,08:04:00,08:04:00,103,3,,0,0,2.800,0
5140,08:05:00,08:05:00,104,4,,0,0,3.304,0
5140,08:06:00,08:06:00,183,5,,0,0,3.591,0
5140,08:06:00,08:06:00,105,6,,0,0,3.811,0
5140,08:09:00,08:09:00,107,7,,0,0,5.525,0
5140,08:10:00,08:10:00,108,8,,0,0,5.968,1
5140,08:12:00,08:12:00,109,9,,0,0,7.115,0
5140,08:14:00,08:14:00,162,10,,0,0,8.483,0
5140,08:16:00,08:16:00,166,11,,0,0,9.465,0
5140,08:18:00,08:18:00,157,12,,0,0,10.291,1
5140,08:18:00,08:18:00,167,13,,0,0,10.798,0
5140,08:21:00,08:21:00,78,14,,0,0,12.598,0
5140,08:23:00,08:23:00,158,15,,0,0,13.506,0
5140,08:23:00,08:23:00,168,16,,0,0,13.989,0
5140,08:27:00,08:27:00,110,17,,0,0,15.999,1
5140,08:28:00,08:28:00,111,18,,0,0,16.233,0
5140,08:29:00,08:29:00,112,19,,0,0,16.536,0
5140,08:31:00,08:31:00,113,20,,0,0,16.997,0
5140,08:32:00,08:32:00,114,21,,0,0,17.253,0
5140,08:34:00,08:34:00,186,22,,0,0,17.821,0
5140,08:36:00,08:36:00,190,23,,0,0,18.134,0
5140,08:37:00,08:37:00,86,24,,0,0,18.481,0
5140,08:40:00,08:40:00,148,25,,0,0,18.995,1
5192,08:45:00,08:45:00,85,0,,0,0,0.000,1
5192,08:45:00,08:45:00,86,1,,0,0,0.554,0
5192,08:49:00,08:49:00,102,2,,0,0,2.585,0
5192,08:49:00,08:49:00,103,3,,0,0,2.800,0
5192,08:50:00,08:50:00,104,4,,0,0,3.304,0
5192,08:51:00,08:51:00,183,5,,0,0,3.591,0
5192,08:51:00,08:51:00,105,6,,0,0,3.811,0
5192,08:54:00,08:54:00,107,7,,0,0,5.525,0
5192,08:55:00,08:55:00,108,8,,0,0,5.968,1
5192,08:56:00,08:56:00,109,9,,0,0,7.115,0
5192,08:59:00,08:59:00,162,10,,0,0,8.483,0
5192,09:01:00,09:01:00,166,11,,0,0,9.465,0
5192,09:10:00,09:10:00,187,12,,0,0,14.684,0
5192,09:11:00,09:11:00,157,13,,0,0,15.182,1
5192,09:11:00,09:11:00,167,14,,0,0,15.689,0
5192,09:13:00,09:13:00,78,15,,0,0,17.489,0
5192,09:14:00,09:14:00,158,16,,0,0,18.397,0
5192,09:15:00,09:15:00,168,17,,0,0,18.880,0
5192,09:18:00,09:18:00,110,18,,0,0,20.890,1
5192,09:18:00,09:18:00,111,19,,0,0,21.124,0
5192,09:19:00,09:19:00,112,20,,0,0,21.427,0
5192,09:20:00,09:20:00,113,21,,0,0,21.888,0
5192,09:21:00,09:21:00,114,22,,0,0,22.144,0
5192,09:22:00,09:22:00,186,23,,0,0,22.712,0
5192,09:23:00,09:23:00,190,24,,0,0,23.025,0
5192,09:24:00,09:24:00,86,25,,0,0,23.372,0
5192,09:26:00,09:26:00,148,26,,0,0,23.886,1
5246,10:15:00,10:15:00,85,0,,0,0,0.000,1
5246,10:15:00,10:15:00,86,1,,0,0,0.554,0
5246,10:19:00,10:19:00,102,2,,0,0,2.585,0
5246,10:19:00,10:19:00,103,3,,0,0,2.800,0
5246,10:20:00,10:20:00,104,4,,0,0,3.304,0
5246,10:21:00,10:21:00,183,5,,0,0,3.591,0
5246,10:21:00,10:21:00,105,6,,0,0,3.811,0
5246,10:24:00,10:24:00,107,7,,0,0,5.525,0
5246,10:25:00,10:25:00,108,8,,0,0,5.968,1
5246,10:26:00,10:26:00,109,9,,0,0,7.115,0
5246,10:29:00,10:29:00,162,10,,0,0,8.483,0
5246,10:31:00,10:31:00,166,11,,0,0,9.465,0
5246,10:40:00,10:40:00,187,12,,0,0,14.684,0
5246,10:41:00,10:41:00,157,13,,0,0,15.182,1
5246,10:41:00,10:41:00,167,14,,0,0,15.689,0
5246,10:43:00,10:43:00,78,15,,0,0,17.489,0
5246,10:44:00,10:44:00,158,16,,0,0,18.397,0
5246,10:45:00,10:45:00,168,17,,0,0,18.880,0
5246,10:48:00,10:48:00,110,18,,0,0,20.890,1
5246,10:48:00,10:48:00,111,19,,0,0,21.124,0
5246,10:49:00,10:49:00,112,20,,0,0,21.427,0
5246,10:50:00,10:50:00,113,21,,0,0,21.888,0
5246,10:51:00,10:51:00,114,22,,0,0,22.144,0
5246,10:52:00,10:52:00,186,23,,0,0,22.712,0
5246,10:53:00,10:53:00,190,24,,0,0,23.025,0
5246,10:54:00,10:54:00,86,25,,0,0,23.372,0
5246,10:56:00,10:56:00,148,26,,0,0,23.886,1
5300,11:45:00,11:45:00,85,0,,0,0,0.000,1
5300,11:45:00,11:45:00,86,1,,0,0,0.554,0
5300,11:49:00,11:49:00,102,2,,0,0,2.585,0
5300,11:49:00,11:49:00,103,3,,0,0,2.800,0
5300,11:50:00,11:50:00,104,4,,0,0,3.304,0
5300,11:51:00,11:51:00,183,5,,0,0,3.591,0
5300,11:51:00,11:51:00,105,6,,0,0,3.811,0
5300,11:54:00,11:54:00,107,7,,0,0,5.525,0
5300,11:55:00,11:55:00,108,8,,0,0,5.968,1
5300,11:56:00,11:56:00,109,9,,0,0,7.115,0
5300,11:59:00,11:59:00,162,10,,0,0,8.483,0
5300,12:01:00,12:01:00,166,11,,0,0,9.465,0
5300,12:10:00,12:10:00,187,12,,0,0,14.684,0
5300,12:11:00,12:11:00,157,13,,0,0,15.182,1
5300,12:11:00,12:11:00,167,14,,0,0,15.689,0
5300,12:13:00,12:13:00,78,15,,0,0,17.489,0
5300,12:14:00,12:14:00,158,16,,0,0,18.397,0
5300,12:15:00,12:15:00,168,17,,0,0,18.880,0
5300,12:18:00,12:18:00,110,18,,0,0,20.890,1
5300,12:18:00,12:18:00,111,19,,0,0,21.124,0
5300,12:19:00,12:19:00,112,20,,0,0,21.427,0
5300,12:20:00,12:20:00,113,21,,0,0,21.888,0
5300,12:21:00,12:21:00,114,22,,0,0,22.144,0
5300,12:22:00,12:22:00,186,23,,0,0,22.712,0
5300,12:23:00,12:23:00,190,24,,0,0,23.025,0
5300,12:24:00,12:24:00,86,25,,0,0,23.372,0
5300,12:26:00,12:26:00,148,26,,0,0,23.886,1
5354,13:00:00,13:00:00,85,0,,0,0,0.000,1
5354,13:00:00,13:00:00,86,1,,0,0,0.554,0
5354,13:04:00,13:04:00,102,2,,0,0,2.585,0
5354,13:04:00,13:04:00,103,3,,0,0,2.800,0
5354,13:05:00,13:05:00,104,4,,0,0,3.304,0
5354,13:06:00,13:06:00,183,5,,0,0,3.591,0
5354,13:06:00,13:06:00,105,6,,0,0,3.811,0
5354,13:09:00,13:09:00,107,7,,0,0,5.525,0
5354,13:10:00,13:10:00,108,8,,0,0,5.968,1
5354,13:11:00,13:11:00,109,9,,0,0,7.115,0
5354,13:14:00,13:14:00,162,10,,0,0,8.483,0
5354,13:16:00,13:16:00,166,11,,0,0,9.465,0
5354,13:25:00,13:25:00,187,12,,0,0,14.684,0
5354,13:26:00,13:26:00,157,13,,0,0,15.182,1
5354,13:26:00,13:26:00,167,14,,0,0,15.689,0
5354,13:28:00,13:28:00,78,15,,0,0,17.489,0
5354,13:29:00,13:29:00,158,16,,0,0,18.397,0
5354,13:30:00,13:30:00,168,17,,0,0,18.880,0
5354,13:33:00,13:33:00,110,18,,0,0,20.890,1
5354,13:33:00,13:33:00,111,19,,0,0,21.124,0
5354,13:34:00,13:34:00,112,20,,0,0,21.427,0
5354,13:35:00,13:35:00,113,21,,0,0,21.888,0
5354,13:36:00,13:36:00,114,22,,0,0,22.144,0
5354,13:37:00,13:37:00,186,23,,0,0,22.712,0
5354,13:38:00,13:38:00,190,24,,0,0,23.025,0
5354,13:39:00,13:39:00,86,25,,0,0,23.372,0
5354,13:41:00,13:41:00,148,26,,0,0,23.886,1
5408,14:30:00,14:30:00,85,0,,0,0,0.000,1
5408,14:30:00,14:30:00,86,1,,0,0,0.554,0
5408,14:34:00,14:34:00,102,2,,0,0,2.585,0
5408,14:34:00,14:34:00,103,3,,0,0,2.800,0
5408,14:35:00,14:35:00,104,4,,0,0,3.304,0
5408,14:36:00,14:36:00,183,5,,0,0,3.591,0
5408,14:36:00,14:36:00,105,6,,0,0,3.811,0
5408,14:39:00,14:39:00,107,7,,0,0,5.525,0
5408,14:40:00,14:40:00,108,8,,0,0,5.968,1
5408,14:41:00,14:41:00,109,9,,0,0,7.115,0
5408,14:44:00,14:44:00,162,10,,0,0,8.483,0
5408,14:46:00,14:46:00,166,11,,0,0,9.465,0
5408,14:55:00,14:55:00,187,12,,0,0,14.684,0
5408,14:56:00,14:56:00,157,13,,0,0,15.182,1
5408,14:56:00,14:56:00,167,14,,0,0,15.689,0
5408,14:58:00,14:58:00,78,15,,0,0,17.489,0
5408,14:59:00,14:59:00,158,16,,0,0,18.397,0
5408,15:00:00,15:00:00,168,17,,0,0,18.880,0
5408,15:03:00,15:03:00,110,18,,0,0,20.890,1
5408,15:03:00,15:03:00,111,19,,0,0,21.124,0
5408,15:04:00,15:04:00,112,20,,0,0,21.427,0
5408,15:05:00,15:05:00,113,21,,0,0,21.888,0
5408,15:06:00,15:06:00,114,22,,0,0,22.144,0
